,Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META
323,2018-08-22 16:00:00,53.76,107.06,6.57,21.44,95.25,61.09,173.64
324,2018-08-23 09:30:00,53.66,107.15,6.53,21.28,95.36,60.99,173.09
325,2018-08-23 16:00:00,53.87,107.56,6.67,21.34,95.15,61.06,172.9
326,2018-08-24 09:30:00,54.15,107.67,6.68,21.38,95.53,61.3,173.7
327,2018-08-24 16:00:00,54.04,108.4,6.81,21.52,95.27,61.84,174.65
328,2018-08-27 09:30:00,54.29,109.27,6.84,21.2,95.75,62.21,175.99
329,2018-08-27 16:00:00,54.49,109.6,6.9,21.28,96.38,62.81,177.46
330,2018-08-28 09:30:00,54.75,109.94,6.89,21.23,96.89,62.8,178.1
331,2018-08-28 16:00:00,54.93,110.26,6.86,20.79,96.64,62.29,176.26
332,2018-08-29 09:30:00,55.04,110.45,6.85,20.68,97.67,62.75,176.3
333,2018-08-29 16:00:00,55.75,112.02,6.96,20.33,99.91,63.23,175.9
334,2018-08-30 09:30:00,55.81,111.67,6.93,20.15,99.87,63.17,175.9
335,2018-08-30 16:00:00,56.26,111.95,6.95,20.21,100.12,62.72,177.64
336,2018-08-31 09:30:00,56.63,111.69,6.93,20.13,100.35,62.61,177.15
337,2018-08-31 16:00:00,56.91,112.33,7.02,20.11,100.64,61.59,175.73
338,2018-09-04 09:30:00,57.1,110.85,7.0,19.8,101.33,61.13,173.5
339,2018-09-04 16:00:00,57.09,111.71,7.09,19.26,101.98,60.57,171.16
340,2018-09-05 09:30:00,57.25,111.01,7.07,19.0,101.91,60.46,169.49
341,2018-09-05 16:00:00,56.72,108.49,6.96,18.72,99.74,59.96,167.18
342,2018-09-06 09:30:00,56.56,108.25,6.94,18.99,100.33,59.93,166.98
343,2018-09-06 16:00:00,55.78,108.74,6.82,18.73,97.92,59.2,162.53
344,2018-09-07 09:30:00,55.46,108.23,6.73,17.34,96.94,58.6,160.31
345,2018-09-07 16:00:00,55.33,108.21,6.8,17.55,97.6,58.88,163.04
346,2018-09-10 09:30:00,55.24,108.84,6.82,18.22,98.55,59.21,163.51
347,2018-09-10 16:00:00,54.58,109.38,6.87,19.03,96.95,58.75,164.18
348,2018-09-11 09:30:00,54.5,108.9,6.82,18.63,96.41,58.56,163.94
349,2018-09-11 16:00:00,55.96,111.24,6.82,18.63,99.36,59.5,165.94
350,2018-09-12 09:30:00,56.24,111.43,6.78,18.76,99.7,59.1,163.25
351,2018-09-12 16:00:00,55.27,111.71,6.71,19.37,99.5,58.58,162.0
352,2018-09-13 09:30:00,55.88,112.12,6.77,19.2,100.0,58.99,162.0
353,2018-09-13 16:00:00,56.6,112.91,6.78,19.3,99.49,59.11,161.36
354,2018-09-14 09:30:00,56.44,113.36,6.87,19.25,99.65,59.4,161.72
355,2018-09-14 16:00:00,55.96,113.37,6.91,19.68,98.51,58.9,162.32
356,2018-09-17 09:30:00,55.54,113.69,6.89,19.34,97.74,58.89,161.92
357,2018-09-17 16:00:00,54.47,112.14,6.85,19.66,95.4,57.99,160.58
358,2018-09-18 09:30:00,54.45,112.19,6.85,19.78,95.93,58.13,159.39
359,2018-09-18 16:00:00,54.56,113.21,6.78,19.0,97.05,58.36,160.3
360,2018-09-19 09:30:00,54.63,113.05,6.76,18.7,97.03,58.45,160.08
361,2018-09-19 16:00:00,54.59,111.7,6.8,19.93,96.32,58.71,163.06
362,2018-09-20 09:30:00,55.06,112.28,6.68,20.24,96.93,59.03,164.5
363,2018-09-20 16:00:00,55.01,113.57,6.66,19.89,97.22,59.58,166.02
364,2018-09-21 09:30:00,55.2,114.0,6.67,19.85,97.71,59.75,166.64
365,2018-09-21 16:00:00,54.42,114.26,6.59,19.94,95.75,58.61,162.93
366,2018-09-24 09:30:00,54.21,113.03,6.56,19.9,95.19,57.97,161.03
367,2018-09-24 16:00:00,55.2,114.67,6.64,19.98,96.72,58.98,165.41
368,2018-09-25 09:30:00,54.94,114.8,6.71,20.0,97.15,59.21,161.99
369,2018-09-25 16:00:00,55.55,114.45,6.71,20.07,98.73,59.69,164.91
370,2018-09-26 09:30:00,55.25,114.47,6.72,20.13,98.43,59.68,164.3
371,2018-09-26 16:00:00,55.11,113.98,6.67,20.64,98.74,59.7,166.95
372,2018-09-27 09:30:00,55.96,114.78,6.71,20.86,99.66,60.0,167.55
373,2018-09-27 16:00:00,56.24,114.41,6.69,20.5,100.65,60.37,168.84
374,2018-09-28 09:30:00,56.2,114.19,6.82,18.02,100.22,60.2,168.33
375,2018-09-28 16:00:00,56.44,114.37,7.03,17.65,100.15,60.35,164.46
376,2018-10-01 09:30:00,56.99,114.75,7.1,20.38,101.1,60.65,163.03
377,2018-10-01 16:00:00,56.82,115.61,7.23,20.71,100.22,60.43,162.44
378,2018-10-02 09:30:00,56.81,115.3,7.21,20.93,100.0,60.33,161.58
379,2018-10-02 16:00:00,57.32,115.15,7.16,20.07,98.57,60.38,159.33
380,2018-10-03 09:30:00,57.51,115.42,7.23,20.22,99.09,60.6,160.0
381,2018-10-03 16:00:00,58.02,115.17,7.17,19.65,97.64,60.58,162.43
382,2018-10-04 09:30:00,57.7,114.61,7.13,19.6,97.45,60.25,161.46
383,2018-10-04 16:00:00,57.0,112.79,6.98,18.79,95.47,58.85,158.85
384,2018-10-05 09:30:00,56.99,112.63,6.96,18.31,95.9,58.8,159.21
385,2018-10-05 16:00:00,56.07,112.13,6.75,17.46,94.48,58.39,157.33
386,2018-10-08 09:30:00,55.55,111.66,6.66,17.63,93.7,58.0,155.54
387,2018-10-08 16:00:00,55.94,110.85,6.64,16.7,93.22,57.8,157.25
388,2018-10-09 09:30:00,55.91,111.14,6.62,17.02,93.0,57.57,157.69
389,2018-10-09 16:00:00,56.72,112.26,6.64,17.52,93.52,57.26,157.9
390,2018-10-10 09:30:00,56.37,111.24,6.53,17.64,92.89,56.82,156.82
391,2018-10-10 16:00:00,54.09,106.16,6.14,17.13,87.76,54.61,151.38
392,2018-10-11 09:30:00,53.63,105.35,6.05,17.17,86.2,53.95,150.13
393,2018-10-11 16:00:00,53.61,105.91,5.88,16.82,85.97,54.54,153.35
394,2018-10-12 09:30:00,55.11,109.01,6.14,17.4,90.4,55.98,156.73
395,2018-10-12 16:00:00,55.53,109.57,6.16,17.25,89.43,56.03,153.74
396,2018-10-15 09:30:00,55.29,108.91,6.15,17.27,89.75,55.9,153.32
397,2018-10-15 16:00:00,54.34,107.6,5.88,17.31,88.05,55.12,153.52
398,2018-10-16 09:30:00,54.73,109.54,6.0,17.71,89.18,55.67,155.4
399,2018-10-16 16:00:00,55.54,111.0,6.15,18.44,91.0,56.65,158.78
400,2018-10-17 09:30:00,55.58,111.68,6.21,18.83,92.14,57.0,159.56
401,2018-10-17 16:00:00,55.3,110.71,6.08,18.12,91.59,56.38,159.42
402,2018-10-18 09:30:00,54.47,110.1,6.15,17.95,91.07,56.5,158.51
403,2018-10-18 16:00:00,54.01,108.5,5.99,17.59,88.54,54.9,154.92
404,2018-10-19 09:30:00,54.52,108.93,6.04,17.83,89.26,55.19,155.86
405,2018-10-19 16:00:00,54.83,108.66,5.73,17.33,88.2,55.26,154.05
406,2018-10-22 09:30:00,54.95,109.32,5.78,17.38,89.2,55.63,154.76
407,2018-10-22 16:00:00,55.16,109.63,5.78,17.4,89.47,55.57,154.78
408,2018-10-23 09:30:00,53.96,107.77,5.51,17.59,87.11,54.56,151.22
409,2018-10-23 16:00:00,55.68,108.1,5.53,19.61,88.44,55.75,154.39
410,2018-10-24 09:30:00,55.65,108.41,5.49,20.07,88.69,55.75,154.28
411,2018-10-24 16:00:00,53.77,102.32,4.99,19.23,83.21,52.86,146.04
412,2018-10-25 09:30:00,54.43,106.55,4.89,21.15,85.17,54.02,147.73
413,2018-10-25 16:00:00,54.95,108.3,5.2,20.99,89.11,55.18,150.95
414,2018-10-26 09:30:00,53.98,105.69,4.96,20.55,82.48,52.42,145.82
415,2018-10-26 16:00:00,54.08,106.96,4.96,22.06,82.14,54.19,145.37
416,2018-10-29 09:30:00,54.8,108.11,5.1,22.5,83.0,54.83,148.5
417,2018-10-29 16:00:00,53.06,103.85,4.64,22.32,76.94,51.74,142.09
418,2018-10-30 09:30:00,52.79,103.66,4.66,21.89,74.31,51.0,139.94
419,2018-10-30 16:00:00,53.33,103.73,5.08,21.99,76.52,52.48,146.22
420,2018-10-31 09:30:00,54.22,105.44,5.24,22.17,78.5,53.41,155.0
421,2018-10-31 16:00:00,54.72,106.81,5.27,22.49,79.9,54.53,151.79
422,2018-11-01 09:30:00,54.76,107.05,5.31,22.55,81.18,54.57,151.52
423,2018-11-01 16:00:00,55.56,105.92,5.45,22.95,83.28,54.3,151.75
424,2018-11-02 09:30:00,52.39,106.48,5.44,22.92,83.93,54.45,151.8
425,2018-11-02 16:00:00,51.87,106.16,5.37,23.09,83.28,53.57,150.35
426,2018-11-05 09:30:00,51.08,106.37,5.36,22.7,82.88,53.63,150.1
427,2018-11-05 16:00:00,50.4,107.51,5.29,22.76,81.39,52.79,148.68
428,2018-11-06 09:30:00,50.48,107.38,5.29,22.6,80.92,52.75,149.31
429,2018-11-06 16:00:00,50.94,107.72,5.28,22.74,82.14,53.48,149.94
430,2018-11-07 09:30:00,51.49,109.44,5.34,22.89,83.65,54.17,151.57
431,2018-11-07 16:00:00,52.49,111.96,5.34,23.21,87.77,55.41,151.53
432,2018-11-08 09:30:00,52.5,111.8,5.29,23.23,87.75,55.37,150.49
433,2018-11-08 16:00:00,52.12,111.75,5.15,23.43,87.75,54.73,147.87
434,2018-11-09 09:30:00,51.39,110.85,5.06,23.27,86.63,54.2,146.75
435,2018-11-09 16:00:00,51.12,109.57,5.14,23.37,85.62,53.85,144.96
436,2018-11-12 09:30:00,49.75,109.42,5.05,23.22,84.91,53.66,144.48
437,2018-11-12 16:00:00,48.54,106.87,4.74,22.09,81.84,52.47,141.55
438,2018-11-13 09:30:00,47.91,107.55,4.84,22.21,82.46,52.74,142.0
439,2018-11-13 16:00:00,48.06,106.94,4.98,22.58,81.56,52.4,142.16
440,2018-11-14 09:30:00,48.48,108.1,5.16,22.85,82.82,53.0,143.7
441,2018-11-14 16:00:00,46.7,104.97,4.93,22.93,79.95,52.73,144.22
442,2018-11-15 09:30:00,47.1,104.99,4.92,22.82,79.05,52.57,142.33
443,2018-11-15 16:00:00,47.85,107.28,5.06,23.23,80.97,53.55,143.85
444,2018-11-16 09:30:00,47.63,107.08,4.08,23.01,79.38,53.26,141.07
445,2018-11-16 16:00:00,48.38,108.29,4.11,23.62,79.67,53.41,139.53
446,2018-11-19 09:30:00,47.5,108.27,4.04,23.76,78.85,53.17,137.61
447,2018-11-19 16:00:00,46.47,104.62,3.62,23.56,75.61,51.37,131.55
448,2018-11-20 09:30:00,44.59,101.8,3.35,22.78,71.88,50.36,127.03
449,2018-11-20 16:00:00,44.25,101.71,3.73,23.17,74.77,51.52,132.43
450,2018-11-21 09:30:00,44.93,103.6,3.87,23.47,77.15,52.27,134.4
451,2018-11-21 16:00:00,44.2,103.11,3.62,22.55,75.84,52.17,134.82
452,2018-11-23 09:30:00,43.74,102.17,3.58,22.29,75.85,51.68,133.65
453,2018-11-23 13:00:00,43.07,103.07,3.63,21.72,75.1,51.51,131.73
454,2018-11-26 09:30:00,43.56,104.79,3.75,21.67,76.95,52.2,133.0
455,2018-11-26 16:00:00,43.66,106.47,3.83,23.07,79.07,52.8,136.38
456,2018-11-27 09:30:00,42.88,106.27,3.8,22.67,78.8,52.57,135.75
457,2018-11-27 16:00:00,43.56,107.14,3.84,22.93,79.07,52.61,135.0
458,2018-11-28 09:30:00,44.18,107.89,3.96,23.07,80.7,52.87,136.28
459,2018-11-28 16:00:00,45.24,111.12,4.0,23.19,83.89,54.59,136.76
460,2018-11-29 09:30:00,45.67,110.33,4.0,23.13,83.75,54.18,135.92
461,2018-11-29 16:00:00,44.89,110.19,3.93,22.74,83.68,54.73,138.68
462,2018-11-30 09:30:00,45.07,110.7,3.94,22.79,83.98,54.78,138.26
463,2018-11-30 16:00:00,44.65,110.89,4.09,23.37,84.51,55.48,140.61
464,2018-12-03 09:30:00,46.12,113.0,4.32,24.0,88.47,56.61,143.0
465,2018-12-03 16:00:00,46.21,112.09,4.25,23.9,88.62,55.82,141.09
466,2018-12-04 09:30:00,45.24,111.94,4.21,23.74,87.8,55.65,140.73
467,2018-12-04 16:00:00,44.17,108.52,3.93,23.98,83.42,53.12,137.93
468,2018-12-06 09:30:00,42.94,105.82,3.79,23.73,80.74,52.25,133.82
469,2018-12-06 16:00:00,43.68,109.19,3.96,24.2,84.96,53.9,139.63
470,2018-12-07 09:30:00,43.37,108.38,3.96,24.6,85.25,53.61,139.25
471,2018-12-07 16:00:00,42.12,104.82,3.69,23.86,81.46,52.33,137.42
472,2018-12-10 09:30:00,41.25,104.8,3.65,24.0,81.19,52.15,139.6
473,2018-12-10 16:00:00,42.4,107.59,3.8,24.34,82.05,52.66,141.85
474,2018-12-11 09:30:00,42.92,109.8,3.89,24.66,83.9,53.35,143.88
475,2018-12-11 16:00:00,42.16,108.59,3.7,24.45,82.16,53.08,142.08
476,2018-12-12 09:30:00,42.6,110.89,3.71,24.63,83.45,53.85,143.08
477,2018-12-12 16:00:00,42.28,109.08,3.72,24.44,83.18,53.69,144.5
478,2018-12-13 09:30:00,42.62,109.58,3.77,24.68,84.0,53.78,145.57
479,2018-12-13 16:00:00,42.74,109.45,3.72,25.12,82.92,53.68,145.01
480,2018-12-14 09:30:00,42.25,108.25,3.68,25.0,81.9,53.0,143.34
481,2018-12-14 16:00:00,41.37,106.03,3.66,24.38,79.6,52.59,144.06
482,2018-12-17 09:30:00,41.36,105.41,3.63,24.13,78.3,52.35,143.08
483,2018-12-17 16:00:00,40.99,102.89,3.59,23.23,76.05,51.28,140.19
484,2018-12-18 09:30:00,41.35,103.75,3.63,23.37,77.0,51.7,141.08
485,2018-12-18 16:00:00,41.52,103.97,3.67,22.47,77.57,52.17,143.66
486,2018-12-19 09:30:00,41.5,103.65,3.64,22.51,77.15,52.36,141.21
487,2018-12-19 16:00:00,40.22,103.69,3.46,22.2,74.75,51.77,133.24
488,2018-12-20 09:30:00,40.1,103.05,3.45,21.8,74.2,51.3,130.7
489,2018-12-20 16:00:00,39.21,101.51,3.38,21.03,73.04,51.18,133.4
490,2018-12-21 09:30:00,39.22,101.63,3.4,21.16,73.25,51.6,133.39
491,2018-12-21 16:00:00,37.68,98.23,3.24,21.32,68.87,49.56,124.95
492,2018-12-24 09:30:00,37.04,97.68,3.16,20.9,67.3,49.22,123.1
493,2018-12-24 13:00:00,36.71,94.13,3.18,19.69,67.2,49.23,124.06
494,2018-12-26 09:30:00,37.08,95.14,3.22,20.0,68.44,49.9,126.0
495,2018-12-26 16:00:00,39.29,100.56,3.33,21.74,73.55,52.39,134.18
496,2018-12-27 09:30:00,38.96,99.3,3.27,21.32,72.71,51.31,132.44
497,2018-12-27 16:00:00,39.04,101.18,3.28,21.08,73.08,52.65,134.52
498,2018-12-28 09:30:00,39.38,102.09,3.3,21.54,73.67,52.98,135.34
499,2018-12-28 16:00:00,39.06,100.39,3.34,22.26,73.9,52.33,133.2
500,2018-12-31 09:30:00,39.63,101.29,3.39,22.52,75.54,52.89,134.45
501,2018-12-31 16:00:00,39.44,101.57,3.34,22.19,75.1,52.25,131.09
502,2019-01-02 09:30:00,38.72,99.55,3.27,20.41,73.26,51.36,128.99
503,2019-01-02 16:00:00,39.48,101.12,3.41,20.67,76.96,52.73,135.68
504,2019-01-03 09:30:00,35.99,100.1,3.34,20.47,76.0,52.53,134.69
505,2019-01-03 16:00:00,35.55,97.4,3.2,20.02,75.01,51.27,131.74
506,2019-01-04 09:30:00,36.13,99.72,3.27,20.4,76.5,52.13,134.01
507,2019-01-04 16:00:00,37.07,101.93,3.4,21.18,78.77,53.9,137.95
508,2019-01-07 09:30:00,37.17,101.64,3.46,21.45,80.12,54.05,137.56
509,2019-01-07 16:00:00,36.98,102.06,3.59,22.33,81.48,53.8,138.05
510,2019-01-08 09:30:00,37.39,103.04,3.67,22.8,83.23,54.3,139.89
511,2019-01-08 16:00:00,37.69,102.8,3.5,22.36,82.83,54.27,142.53
512,2019-01-09 09:30:00,37.82,103.86,3.55,22.37,82.65,54.4,142.95
513,2019-01-09 16:00:00,38.33,104.27,3.56,22.57,82.97,54.08,144.23
514,2019-01-10 09:30:00,38.13,103.22,3.55,22.29,82.05,53.75,143.08
515,2019-01-10 16:00:00,38.45,103.6,3.63,23.0,82.81,53.94,144.2
516,2019-01-11 09:30:00,38.22,103.19,3.61,22.81,82.03,53.5,143.15
517,2019-01-11 16:00:00,38.07,102.8,3.72,23.15,82.03,53.22,143.8
518,2019-01-14 09:30:00,37.71,101.9,3.67,22.83,80.75,52.67,142.0
519,2019-01-14 16:00:00,37.5,102.05,3.76,22.29,80.86,52.58,145.39
520,2019-01-15 09:30:00,37.57,102.51,3.79,22.33,81.6,52.9,146.01
521,2019-01-15 16:00:00,38.27,105.01,3.75,22.96,83.73,54.33,148.95
522,2019-01-16 09:30:00,38.27,105.26,3.77,22.99,84.21,54.5,149.0
523,2019-01-16 16:00:00,38.74,105.38,3.72,23.07,84.19,54.48,147.54
524,2019-01-17 09:30:00,38.55,105.0,3.69,23.08,84.0,54.4,146.95
525,2019-01-17 16:00:00,38.97,106.12,3.79,23.15,84.66,54.96,148.3
526,2019-01-18 09:30:00,39.38,107.46,3.84,21.53,85.6,55.43,149.75
527,2019-01-18 16:00:00,39.21,107.71,3.92,20.15,84.81,55.37,150.04
528,2019-01-22 09:30:00,39.1,106.75,3.89,20.32,84.05,54.8,149.2
529,2019-01-22 16:00:00,38.33,105.68,3.72,19.93,81.61,53.93,147.57
530,2019-01-23 09:30:00,38.54,106.12,3.78,19.5,82.8,54.34,148.28
531,2019-01-23 16:00:00,38.48,106.71,3.73,19.17,82.0,54.22,144.3
532,2019-01-24 09:30:00,38.53,106.86,3.82,18.87,82.05,54.13,144.64
533,2019-01-24 16:00:00,38.17,106.2,3.95,19.43,82.75,54.2,145.83
534,2019-01-25 09:30:00,38.87,107.24,3.89,19.63,83.53,54.71,147.48
535,2019-01-25 16:00:00,39.44,107.17,4.0,19.8,83.53,55.08,149.01
536,2019-01-28 09:30:00,38.95,106.26,3.41,19.53,82.18,54.5,148.05
537,2019-01-28 16:00:00,39.08,105.08,3.45,19.76,81.89,53.99,147.47
538,2019-01-29 09:30:00,39.06,104.88,3.4,19.68,81.56,54.05,148.09
539,2019-01-29 16:00:00,38.67,102.94,3.29,19.83,79.69,53.5,144.19
540,2019-01-30 09:30:00,40.81,104.62,3.37,20.03,81.15,53.87,146.22
541,2019-01-30 16:00:00,41.31,106.38,3.43,20.58,83.52,54.9,150.42
542,2019-01-31 09:30:00,41.53,103.8,3.43,20.07,84.64,55.61,165.6
543,2019-01-31 16:00:00,41.61,104.43,3.59,20.47,85.94,56.29,166.69
544,2019-02-01 09:30:00,41.74,103.78,3.61,20.36,81.94,56.11,165.84
545,2019-02-01 16:00:00,41.63,102.78,3.62,20.81,81.31,55.93,165.71
546,2019-02-04 09:30:00,41.85,102.87,3.63,20.87,81.15,55.95,165.7
547,2019-02-04 16:00:00,42.81,105.74,3.73,20.86,81.67,57.07,169.25
548,2019-02-05 09:30:00,43.22,106.06,3.74,20.83,82.17,56.48,169.15
549,2019-02-05 16:00:00,43.55,107.22,3.75,21.42,82.94,57.59,171.16
550,2019-02-06 09:30:00,43.66,107.0,3.78,21.31,83.54,57.46,171.2
551,2019-02-06 16:00:00,43.56,106.03,3.83,21.15,82.01,56.14,170.49
552,2019-02-07 09:30:00,43.1,105.19,3.78,20.89,81.25,55.59,168.2
553,2019-02-07 16:00:00,42.74,105.27,3.69,20.5,80.72,55.3,166.38
554,2019-02-08 09:30:00,42.25,104.39,3.62,20.46,79.3,54.74,164.47
555,2019-02-08 16:00:00,42.6,105.67,3.7,20.39,79.41,55.12,167.33
556,2019-02-11 09:30:00,42.76,106.2,3.66,20.77,80.05,55.19,167.9
557,2019-02-11 16:00:00,42.36,105.25,3.66,20.86,79.55,55.11,165.79
558,2019-02-12 09:30:00,42.53,106.14,3.7,21.08,80.2,55.55,166.86
559,2019-02-12 16:00:00,42.72,106.89,3.78,20.79,81.9,56.38,165.04
560,2019-02-13 09:30:00,42.85,107.5,3.81,20.82,82.35,56.65,165.38
561,2019-02-13 16:00:00,42.55,106.81,3.82,20.54,82.0,56.43,164.07
562,2019-02-14 09:30:00,42.43,106.31,3.82,20.23,81.22,56.25,163.19
563,2019-02-14 16:00:00,42.7,106.9,3.86,20.25,81.13,56.46,163.95
564,2019-02-15 09:30:00,42.81,107.91,4.07,20.3,81.39,56.97,164.51
565,2019-02-15 16:00:00,42.61,108.22,3.93,20.53,80.4,55.98,162.5
566,2019-02-19 09:30:00,42.43,107.79,3.92,20.44,80.05,55.83,160.5
567,2019-02-19 16:00:00,42.73,108.17,3.92,20.38,81.38,56.33,162.29
568,2019-02-20 09:30:00,42.8,107.86,3.95,20.29,81.5,56.44,162.25
569,2019-02-20 16:00:00,43.01,107.15,3.96,20.17,81.11,56.03,162.56
570,2019-02-21 09:30:00,42.95,106.9,3.98,20.12,80.99,55.94,161.93
571,2019-02-21 16:00:00,42.77,109.41,3.89,19.42,80.97,55.21,160.04
572,2019-02-22 09:30:00,42.9,110.05,3.95,19.63,81.18,55.49,160.58
573,2019-02-22 16:00:00,43.24,110.97,3.98,19.65,81.58,55.83,161.89
574,2019-02-25 09:30:00,43.54,111.76,4.06,19.86,82.07,56.1,163.07
575,2019-02-25 16:00:00,43.56,111.59,3.97,19.92,81.65,55.87,164.62
576,2019-02-26 09:30:00,43.43,111.26,3.96,19.48,81.3,55.72,164.34
577,2019-02-26 16:00:00,43.58,112.36,3.93,19.86,81.82,56.1,164.13
578,2019-02-27 09:30:00,43.3,111.69,3.91,20.12,81.41,55.7,162.9
579,2019-02-27 16:00:00,43.72,112.17,3.89,20.98,82.05,56.14,162.81
580,2019-02-28 09:30:00,43.58,112.04,3.88,21.26,81.76,55.95,162.37
581,2019-02-28 16:00:00,43.29,112.03,3.86,21.33,81.99,56.33,161.45
582,2019-03-01 09:30:00,43.57,112.89,3.91,20.46,82.76,56.55,162.6
583,2019-03-01 16:00:00,43.74,112.53,3.91,19.65,83.59,57.43,162.28
584,2019-03-04 09:30:00,43.92,113.02,3.95,19.87,84.25,57.73,163.9
585,2019-03-04 16:00:00,43.96,112.26,3.92,19.02,84.81,57.67,167.37
586,2019-03-05 09:30:00,43.99,112.25,3.9,18.8,85.15,57.8,167.37
587,2019-03-05 16:00:00,43.88,111.7,3.91,18.44,84.62,58.46,171.26
588,2019-03-06 09:30:00,43.67,111.87,3.9,18.43,84.8,58.59,172.9
589,2019-03-06 16:00:00,43.63,111.75,3.8,18.42,83.45,58.25,172.51
590,2019-03-07 09:30:00,43.47,111.4,3.78,18.59,83.37,58.03,171.5
591,2019-03-07 16:00:00,43.13,110.39,3.73,18.44,81.3,57.54,169.13
592,2019-03-08 09:30:00,42.58,109.16,3.64,18.46,80.2,56.7,166.2
593,2019-03-08 16:00:00,43.23,110.51,3.77,18.94,81.04,57.5,169.6
594,2019-03-11 09:30:00,43.87,110.99,3.79,18.9,81.31,57.6,171.6
595,2019-03-11 16:00:00,44.73,112.83,4.03,19.39,83.53,58.96,172.07
596,2019-03-12 09:30:00,45.0,112.82,4.06,19.1,83.45,59.12,172.09
597,2019-03-12 16:00:00,45.23,113.62,4.06,18.89,83.66,59.86,171.92
598,2019-03-13 09:30:00,45.56,114.13,4.1,18.93,84.15,60.3,172.32
599,2019-03-13 16:00:00,45.43,114.5,4.22,19.26,84.54,59.95,173.37
600,2019-03-14 09:30:00,45.98,114.54,4.22,19.5,84.56,59.95,169.76
601,2019-03-14 16:00:00,45.93,114.59,4.14,19.33,84.31,59.63,170.17
602,2019-03-15 09:30:00,46.21,115.34,4.18,18.9,85.15,59.9,167.16
603,2019-03-15 16:00:00,46.53,115.91,4.25,18.36,85.62,59.52,165.98
604,2019-03-18 09:30:00,46.45,116.17,4.28,18.4,85.64,59.48,163.57
605,2019-03-18 16:00:00,47.01,117.57,4.22,17.97,87.11,59.43,160.47
606,2019-03-19 09:30:00,47.09,118.09,4.32,17.83,87.68,59.59,161.48
607,2019-03-19 16:00:00,46.63,117.65,4.39,17.83,88.09,60.12,161.57
608,2019-03-20 09:30:00,46.56,117.39,4.42,17.98,88.5,60.07,161.5
609,2019-03-20 16:00:00,47.04,117.52,4.36,18.24,89.86,61.32,165.44
610,2019-03-21 09:30:00,47.51,117.14,4.38,18.17,89.81,61.0,164.89
611,2019-03-21 16:00:00,48.77,120.22,4.6,18.27,90.96,61.81,166.08
612,2019-03-22 09:30:00,48.84,119.5,4.57,18.17,90.51,61.44,165.65
613,2019-03-22 16:00:00,47.76,117.05,4.44,17.64,88.24,60.38,164.34
614,2019-03-25 09:30:00,47.88,116.56,4.4,17.31,87.89,59.98,163.0
615,2019-03-25 16:00:00,47.19,117.66,4.34,17.36,88.71,59.87,166.29
616,2019-03-26 09:30:00,47.92,118.62,4.49,17.63,89.65,60.26,167.35
617,2019-03-26 16:00:00,46.7,117.91,4.42,17.85,89.19,59.49,167.68
618,2019-03-27 09:30:00,47.19,117.88,4.45,17.92,89.21,59.6,167.85
619,2019-03-27 16:00:00,47.12,116.77,4.41,18.32,88.29,58.9,165.87
620,2019-03-28 09:30:00,47.24,117.44,4.44,18.48,88.5,58.78,164.57
621,2019-03-28 16:00:00,47.18,116.93,4.43,18.57,88.67,58.61,165.55
622,2019-03-29 09:30:00,47.46,118.07,4.5,18.58,89.33,59.01,166.39
623,2019-03-29 16:00:00,47.49,117.94,4.49,18.66,89.04,58.84,166.69
624,2019-04-01 09:30:00,47.91,118.95,4.58,18.84,90.01,59.38,167.83
625,2019-04-01 16:00:00,47.81,119.02,4.56,19.28,90.71,59.95,168.7
626,2019-04-02 09:30:00,47.77,119.06,4.58,19.22,90.55,60.0,170.14
627,2019-04-02 16:00:00,48.51,119.19,4.58,19.06,90.7,60.28,174.2
628,2019-04-03 09:30:00,48.31,119.86,4.63,19.15,91.34,60.64,174.5
629,2019-04-03 16:00:00,48.84,119.97,4.72,19.45,91.04,60.54,173.54
630,2019-04-04 09:30:00,48.7,120.1,4.7,17.46,91.03,60.56,176.02
631,2019-04-04 16:00:00,48.92,119.36,4.71,17.85,90.94,60.97,176.02
632,2019-04-05 09:30:00,49.11,119.39,4.75,17.99,91.45,60.97,176.88
633,2019-04-05 16:00:00,49.25,119.89,4.77,18.33,91.86,60.57,175.72
634,2019-04-08 09:30:00,49.11,119.81,4.74,18.51,91.66,60.56,175.21
635,2019-04-08 16:00:00,50.03,119.93,4.79,18.21,92.49,60.41,174.93
636,2019-04-09 09:30:00,50.08,118.63,4.76,18.11,92.27,60.09,175.62
637,2019-04-09 16:00:00,49.88,119.28,4.73,18.15,91.79,60.13,177.58
638,2019-04-10 09:30:00,49.67,119.76,4.73,18.45,92.05,60.25,178.18
639,2019-04-10 16:00:00,50.16,120.19,4.8,18.4,92.37,60.32,177.82
640,2019-04-11 09:30:00,50.21,120.54,4.81,17.89,92.44,60.45,178.24
641,2019-04-11 16:00:00,49.74,120.33,4.79,17.89,92.2,60.48,177.51
642,2019-04-12 09:30:00,49.8,120.64,4.83,18.01,92.42,60.78,178.0
643,2019-04-12 16:00:00,49.72,120.95,4.75,17.85,92.15,61.14,179.1
644,2019-04-15 09:30:00,49.65,120.94,4.74,17.91,92.1,61.2,178.5
645,2019-04-15 16:00:00,49.81,121.05,4.62,17.76,92.24,61.33,179.65
646,2019-04-16 09:30:00,49.87,121.64,4.66,17.72,92.57,61.5,179.0
