,Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META
1079,2024-01-25 16:00:00,194.17,404.87,61.62,182.63,157.75,151.87,393.18
1080,2024-01-26 09:30:00,194.27,404.37,60.96,185.5,158.42,151.1,394.35
1081,2024-01-26 16:00:00,192.42,403.93,61.03,183.25,159.12,152.19,394.14
1082,2024-01-29 09:30:00,192.01,406.06,61.23,185.63,159.34,152.06,394.99
1083,2024-01-29 16:00:00,191.73,409.72,62.47,190.93,161.26,153.51,401.02
1084,2024-01-30 09:30:00,190.94,412.26,62.9,195.33,160.7,152.8,403.59
1085,2024-01-30 16:00:00,188.04,408.59,62.77,191.59,159.0,151.46,400.06
1086,2024-01-31 09:30:00,187.04,406.96,61.44,187.0,157.0,143.62,389.0
1087,2024-01-31 16:00:00,184.4,397.58,61.53,187.29,155.2,140.1,390.14
1088,2024-02-01 09:30:00,183.99,401.83,62.1,188.5,155.87,142.12,393.94
1089,2024-02-01 16:00:00,186.86,403.78,63.03,188.86,159.28,141.16,394.78
1090,2024-02-02 09:30:00,179.86,403.81,63.97,185.04,169.19,139.26,459.6
1091,2024-02-02 16:00:00,185.85,411.22,66.16,187.91,171.81,142.38,474.99
1092,2024-02-05 09:30:00,188.15,409.9,68.22,184.26,170.2,142.82,469.88
1093,2024-02-05 16:00:00,187.68,405.65,69.33,181.06,170.31,143.68,459.41
1094,2024-02-06 09:30:00,186.86,405.88,69.63,177.21,169.39,144.65,464.0
1095,2024-02-06 16:00:00,189.3,405.49,68.22,185.1,169.15,144.1,454.72
1096,2024-02-07 09:30:00,190.64,407.44,68.32,188.18,169.48,144.76,458.0
1097,2024-02-07 16:00:00,189.41,414.05,70.1,187.58,170.53,145.54,469.59
1098,2024-02-08 09:30:00,189.39,414.05,70.07,189.0,169.65,145.83,468.32
1099,2024-02-08 16:00:00,188.32,414.11,69.64,189.56,169.84,145.91,470.0
1100,2024-02-09 09:30:00,188.65,415.25,70.53,190.18,170.9,146.68,472.95
1101,2024-02-09 16:00:00,188.85,420.55,72.13,193.57,174.45,149.0,468.11
1102,2024-02-12 09:30:00,188.42,420.56,72.6,192.11,174.8,148.42,468.19
1103,2024-02-12 16:00:00,187.15,415.26,72.25,188.13,172.34,147.53,468.9
1104,2024-02-13 09:30:00,185.77,404.94,70.4,183.99,167.73,144.92,456.87
1105,2024-02-13 16:00:00,185.04,406.32,72.13,184.02,168.64,145.14,460.12
1106,2024-02-14 09:30:00,185.32,408.07,73.2,185.3,169.21,146.08,467.93
1107,2024-02-14 16:00:00,184.15,409.49,73.9,188.71,170.98,145.94,473.28
1108,2024-02-15 09:30:00,183.55,408.14,73.87,189.16,170.58,143.14,475.28
1109,2024-02-15 16:00:00,183.86,406.56,72.66,200.45,169.8,142.77,484.03
1110,2024-02-16 09:30:00,183.42,407.96,74.1,202.06,168.74,142.99,478.11
1111,2024-02-16 16:00:00,182.31,404.06,72.61,199.95,169.51,140.52,473.32
1112,2024-02-20 09:30:00,181.79,403.24,71.95,196.13,167.83,139.66,469.72
1113,2024-02-20 16:00:00,181.56,402.79,69.45,193.76,167.08,141.12,471.75
1114,2024-02-21 09:30:00,181.94,400.17,68.01,193.36,168.94,141.45,466.5
1115,2024-02-21 16:00:00,182.32,402.18,67.47,194.77,168.59,142.55,468.03
1116,2024-02-22 09:30:00,183.48,410.19,75.03,194.0,173.1,144.93,480.24
1117,2024-02-22 16:00:00,184.37,411.65,78.54,197.41,174.58,144.09,486.13
1118,2024-02-23 09:30:00,185.01,415.67,80.79,195.31,174.28,143.67,488.05
1119,2024-02-23 16:00:00,182.52,410.34,78.82,191.97,174.99,143.96,484.03
1120,2024-02-26 09:30:00,182.24,411.46,79.7,192.29,175.7,142.14,483.47
1121,2024-02-26 16:00:00,181.16,407.54,79.09,199.4,174.73,137.57,481.74
1122,2024-02-27 09:30:00,181.1,407.99,79.38,204.04,174.08,138.02,479.98
1123,2024-02-27 16:00:00,182.63,407.48,78.7,199.73,173.54,138.88,487.05
1124,2024-02-28 09:30:00,182.51,408.18,77.62,200.42,172.44,137.9,485.0
1125,2024-02-28 16:00:00,181.42,407.72,77.66,202.04,173.16,136.38,484.02
1126,2024-02-29 09:30:00,181.27,408.64,79.09,204.18,173.01,137.28,488.44
1127,2024-02-29 16:00:00,180.75,413.64,79.11,201.88,176.76,138.46,490.13
1128,2024-03-01 09:30:00,179.55,411.27,80.0,200.52,176.75,138.43,492.11
1129,2024-03-01 16:00:00,179.66,415.5,82.28,202.64,178.22,137.14,502.3
1130,2024-03-04 09:30:00,176.15,413.44,84.13,198.73,177.53,135.66,503.0
1131,2024-03-04 16:00:00,175.1,414.92,85.24,188.14,177.58,133.35,498.19
1132,2024-03-05 09:30:00,170.76,413.96,85.27,183.05,176.93,131.88,495.0
1133,2024-03-05 16:00:00,170.12,402.65,85.96,180.74,174.12,132.67,490.22
1134,2024-03-06 09:30:00,171.06,402.97,88.02,179.99,175.54,133.12,497.63
1135,2024-03-06 16:00:00,169.12,402.09,88.7,176.54,173.51,131.4,496.09
1136,2024-03-07 09:30:00,169.15,406.12,90.16,174.35,174.83,132.79,503.28
1137,2024-03-07 16:00:00,169.0,409.14,92.67,178.65,176.82,134.38,512.19
1138,2024-03-08 09:30:00,169.0,407.96,95.14,181.5,176.44,134.21,514.19
1139,2024-03-08 16:00:00,170.73,406.22,87.53,175.34,175.35,135.41,505.95
1140,2024-03-11 09:30:00,172.94,403.76,86.43,175.45,174.31,136.13,497.01
1141,2024-03-11 16:00:00,172.75,404.52,85.77,177.77,171.96,137.67,483.59
1142,2024-03-12 09:30:00,173.15,407.62,88.05,177.77,173.5,137.03,493.26
1143,2024-03-12 16:00:00,173.23,415.28,91.91,177.54,175.39,138.5,499.75
1144,2024-03-13 09:30:00,172.77,418.1,91.06,173.05,175.9,139.0,495.39
1145,2024-03-13 16:00:00,171.13,415.1,90.89,169.48,176.56,139.79,495.57
1146,2024-03-14 09:30:00,172.91,420.24,89.58,167.77,177.69,141.19,500.26
1147,2024-03-14 16:00:00,173.0,425.22,87.94,162.5,178.75,143.1,491.83
1148,2024-03-15 09:30:00,171.17,419.29,86.93,163.16,176.64,142.5,489.01
1149,2024-03-15 16:00:00,172.62,416.42,87.84,163.57,174.42,141.18,484.1
1150,2024-03-18 09:30:00,175.57,414.25,90.39,170.02,175.8,148.61,491.91
1151,2024-03-18 16:00:00,173.72,417.32,88.46,173.8,174.48,147.68,496.98
1152,2024-03-19 09:30:00,174.34,417.83,86.7,172.36,174.22,148.16,488.17
1153,2024-03-19 16:00:00,176.08,421.41,89.4,171.32,175.9,147.03,496.24
1154,2024-03-20 09:30:00,175.72,422.0,89.8,173.0,176.14,148.0,499.5
1155,2024-03-20 16:00:00,178.67,425.23,90.37,175.66,178.15,148.74,505.52
1156,2024-03-21 09:30:00,177.05,429.83,92.3,176.39,179.99,149.47,514.71
1157,2024-03-21 16:00:00,171.37,429.37,91.44,172.82,178.15,147.6,507.76
1158,2024-03-22 09:30:00,171.76,429.7,91.14,166.69,177.75,149.12,507.0
1159,2024-03-22 16:00:00,172.28,428.74,94.29,170.83,178.87,150.77,509.58
1160,2024-03-25 09:30:00,170.57,425.24,93.94,168.76,178.01,149.94,505.79
1161,2024-03-25 16:00:00,170.85,422.86,95.0,172.63,179.71,150.07,503.02
1162,2024-03-26 09:30:00,170.0,425.61,95.85,178.58,180.15,150.22,505.13
1163,2024-03-26 16:00:00,169.71,421.65,92.56,177.67,178.3,150.67,495.89
1164,2024-03-27 09:30:00,170.41,424.44,93.11,181.41,179.88,151.18,499.3
1165,2024-03-27 16:00:00,173.31,421.43,90.25,179.83,179.83,150.87,493.86
1166,2024-03-28 09:30:00,171.75,420.96,90.0,177.45,180.17,150.85,492.84
1167,2024-03-28 16:00:00,171.48,420.72,90.36,175.79,180.38,150.93,485.58
1168,2024-04-01 09:30:00,171.19,423.95,90.3,176.17,180.79,150.69,487.2
1169,2024-04-01 16:00:00,170.03,424.57,90.36,175.22,180.97,155.49,491.35
1170,2024-04-02 09:30:00,169.08,420.11,88.45,164.75,179.07,153.5,485.1
1171,2024-04-02 16:00:00,168.84,421.44,89.45,166.63,180.69,154.56,497.37
1172,2024-04-03 09:30:00,168.79,419.73,88.48,164.02,179.9,153.6,498.93
1173,2024-04-03 16:00:00,169.65,420.45,88.96,168.38,182.41,154.92,506.74
1174,2024-04-04 09:30:00,170.29,424.99,90.41,170.07,184.0,153.5,516.42
1175,2024-04-04 16:00:00,168.82,417.88,85.91,171.11,180.0,150.53,510.92
1176,2024-04-05 09:30:00,169.59,420.01,86.87,169.08,182.38,150.03,516.86
1177,2024-04-05 16:00:00,169.58,425.52,88.01,164.9,185.07,152.5,527.34
1178,2024-04-08 09:30:00,169.03,425.17,88.7,169.34,186.9,152.78,529.28
1179,2024-04-08 16:00:00,168.45,424.59,87.13,172.98,185.19,154.85,519.25
1180,2024-04-09 09:30:00,168.7,426.44,87.44,172.91,187.24,156.09,522.23
1181,2024-04-09 16:00:00,169.67,426.28,85.35,176.88,185.67,156.6,516.9
1182,2024-04-10 09:30:00,168.8,422.19,83.93,173.04,182.77,156.21,509.29
1183,2024-04-10 16:00:00,167.78,423.26,87.04,171.76,185.95,156.14,519.83
1184,2024-04-11 09:30:00,168.34,425.82,87.42,172.55,186.74,156.91,521.11
1185,2024-04-11 16:00:00,175.04,427.93,90.62,174.6,189.05,159.41,523.16
1186,2024-04-12 09:30:00,174.26,424.05,89.7,172.34,187.72,157.96,517.75
1187,2024-04-12 16:00:00,176.55,421.9,88.19,171.05,186.13,157.73,511.9
1188,2024-04-15 09:30:00,175.36,426.6,89.1,170.24,187.43,158.86,516.72
1189,2024-04-15 16:00:00,172.69,413.64,86.0,161.48,183.62,154.86,500.23
1190,2024-04-16 09:30:00,171.75,414.57,86.43,156.74,183.27,154.19,498.11
1191,2024-04-16 16:00:00,169.38,414.58,87.42,157.11,183.32,154.4,499.76
1192,2024-04-17 09:30:00,169.61,417.25,88.34,157.64,184.31,155.62,503.1
1193,2024-04-17 16:00:00,168.0,411.84,84.04,155.45,181.28,155.47,494.17
1194,2024-04-18 09:30:00,168.03,410.63,84.97,151.25,181.47,155.34,499.82
1195,2024-04-18 16:00:00,167.04,404.27,84.67,149.93,179.22,156.01,501.8
1196,2024-04-19 09:30:00,166.21,404.03,83.15,148.97,178.74,156.2,502.8
1197,2024-04-19 16:00:00,165.0,399.12,76.2,147.05,174.63,154.09,481.07
1198,2024-04-22 09:30:00,165.52,400.08,78.1,140.56,176.94,154.31,489.72
1199,2024-04-22 16:00:00,165.84,400.96,79.52,142.05,177.23,156.28,481.73
1200,2024-04-23 09:30:00,165.35,404.24,80.77,143.33,178.08,156.96,491.25
1201,2024-04-23 16:00:00,166.9,407.57,82.42,144.68,179.54,158.26,496.1
1202,2024-04-24 09:30:00,166.54,409.56,83.95,162.84,179.94,157.49,508.06
1203,2024-04-24 16:00:00,169.02,409.06,79.68,162.13,176.59,159.13,493.5
1204,2024-04-25 09:30:00,169.53,394.03,78.87,158.96,169.68,151.33,421.4
1205,2024-04-25 16:00:00,169.89,399.04,82.63,170.18,173.67,156.0,441.38
1206,2024-04-26 09:30:00,169.88,412.17,83.82,168.85,177.8,174.37,441.46
1207,2024-04-26 16:00:00,169.3,406.32,87.74,168.29,179.62,171.95,443.29
1208,2024-04-29 09:30:00,173.37,405.25,87.6,188.42,182.75,169.06,439.56
1209,2024-04-29 16:00:00,173.5,402.25,87.76,194.05,180.96,166.15,432.62
1210,2024-04-30 09:30:00,173.33,401.49,87.24,186.98,181.09,165.61,431.05
1211,2024-04-30 16:00:00,170.33,389.33,86.4,183.28,175.0,162.78,430.17
1212,2024-05-01 09:30:00,169.58,392.61,85.08,182.0,181.64,164.3,428.6
1213,2024-05-01 16:00:00,169.3,394.94,83.04,179.99,179.0,163.86,439.19
1214,2024-05-02 09:30:00,172.51,397.66,84.45,182.86,180.85,164.79,438.84
1215,2024-05-02 16:00:00,173.03,397.84,85.82,180.01,184.72,166.62,441.68
1216,2024-05-03 09:30:00,186.65,402.28,87.79,182.1,186.99,167.56,445.93
1217,2024-05-03 16:00:00,183.38,406.66,88.79,181.19,186.21,167.24,451.96
1218,2024-05-06 09:30:00,182.35,408.76,89.39,183.8,186.28,167.46,455.58
1219,2024-05-06 16:00:00,181.71,413.54,92.14,184.76,188.7,168.1,465.68
1220,2024-05-07 09:30:00,183.45,414.66,91.1,182.4,188.92,168.5,466.29
1221,2024-05-07 16:00:00,182.4,409.34,90.55,177.81,188.76,171.25,468.24
1222,2024-05-08 09:30:00,182.85,408.17,89.48,171.59,187.44,169.0,463.5
1223,2024-05-08 16:00:00,182.74,410.54,90.41,174.72,188.0,169.38,472.6
1224,2024-05-09 09:30:00,182.56,410.57,90.53,175.01,188.88,169.39,470.0
1225,2024-05-09 16:00:00,184.57,412.32,88.75,171.97,189.5,169.96,475.42
1226,2024-05-10 09:30:00,184.9,412.94,90.3,173.05,189.16,168.03,477.09
1227,2024-05-10 16:00:00,183.05,414.74,89.88,168.47,187.48,168.65,476.2
1228,2024-05-13 09:30:00,185.44,418.01,90.48,170.0,188.0,164.26,472.75
1229,2024-05-13 16:00:00,186.28,413.72,90.4,171.89,186.57,169.14,468.01
1230,2024-05-14 09:30:00,187.51,412.02,89.6,174.5,183.82,169.77,463.37
1231,2024-05-14 16:00:00,187.43,416.56,91.36,177.55,187.07,170.34,471.85
1232,2024-05-15 09:30:00,187.91,417.9,92.47,179.9,185.97,170.63,474.98
1233,2024-05-15 16:00:00,189.72,423.08,94.63,173.99,185.99,172.51,481.54
1234,2024-05-16 09:30:00,190.47,421.8,94.91,174.1,185.6,173.29,475.0
1235,2024-05-16 16:00:00,189.84,420.99,94.36,174.84,183.63,174.18,473.23
1236,2024-05-17 09:30:00,189.51,422.54,94.37,173.55,183.76,174.18,470.83
1237,2024-05-17 16:00:00,189.87,420.21,92.48,177.46,184.7,176.06,471.91
1238,2024-05-20 09:30:00,189.35,420.21,93.75,177.56,184.34,176.19,469.95
1239,2024-05-20 16:00:00,191.04,425.34,94.78,174.95,183.54,176.92,468.84
1240,2024-05-21 09:30:00,191.09,426.83,93.6,175.51,182.3,176.9,467.12
1241,2024-05-21 16:00:00,192.35,429.04,95.39,186.6,183.15,177.85,464.63
1242,2024-05-22 09:30:00,192.27,430.09,95.46,182.85,183.88,176.64,467.87
1243,2024-05-22 16:00:00,190.9,430.52,94.95,180.11,183.13,176.38,467.78
1244,2024-05-23 09:30:00,190.98,432.97,102.03,181.8,183.66,177.07,472.88
1245,2024-05-23 16:00:00,186.88,427.0,103.8,173.74,181.05,173.55,465.78
1246,2024-05-24 09:30:00,188.82,427.19,104.45,174.84,181.65,174.98,467.62
1247,2024-05-24 16:00:00,189.98,430.16,106.47,179.24,180.75,174.99,478.22
1248,2024-05-28 09:30:00,191.51,429.63,110.24,176.4,179.93,174.45,476.58
1249,2024-05-28 16:00:00,189.99,430.32,113.9,176.75,182.15,176.4,479.92
1250,2024-05-29 09:30:00,189.61,425.69,113.05,174.19,181.7,175.43,474.66
1251,2024-05-29 16:00:00,190.29,429.17,114.83,176.19,182.02,175.9,474.36
1252,2024-05-30 09:30:00,190.76,424.3,114.65,178.58,181.31,175.2,471.67
1253,2024-05-30 16:00:00,191.29,414.67,110.5,178.79,179.32,172.11,467.05
1254,2024-05-31 09:30:00,191.44,416.75,112.52,178.5,178.3,171.86,465.8
1255,2024-05-31 16:00:00,192.25,415.13,109.63,178.08,176.44,172.5,466.83
1256,2024-06-03 09:30:00,192.9,415.53,113.62,178.13,177.7,172.54,470.86
1257,2024-06-03 16:00:00,194.03,413.52,115.0,176.29,178.34,173.17,477.49
1258,2024-06-04 09:30:00,194.64,412.43,115.72,174.78,177.64,173.28,477.0
1259,2024-06-04 16:00:00,194.35,416.07,116.44,174.77,179.34,173.79,476.99
1260,2024-06-05 09:30:00,195.4,417.81,118.37,175.35,180.1,175.2,484.45
1261,2024-06-05 16:00:00,195.87,424.01,122.44,175.0,181.28,175.41,495.06
1262,2024-06-06 09:30:00,195.69,424.01,124.05,174.6,181.75,175.9,492.98
1263,2024-06-06 16:00:00,194.48,424.52,121.0,177.94,185.0,176.73,493.76
1264,2024-06-07 09:30:00,194.65,426.2,119.77,176.13,184.9,177.05,495.91
1265,2024-06-07 16:00:00,196.89,423.85,120.89,177.48,184.3,174.46,492.96
1266,2024-06-10 09:30:00,196.9,424.7,120.37,176.06,184.07,174.97,493.86
1267,2024-06-10 16:00:00,193.12,427.87,121.79,173.79,187.06,175.01,502.6
1268,2024-06-11 09:30:00,193.65,425.48,121.77,173.92,187.06,176.22,500.16
1269,2024-06-11 16:00:00,207.15,432.68,120.91,170.66,187.23,176.62,507.47
1270,2024-06-12 09:30:00,207.37,435.32,123.06,171.12,188.02,178.25,513.99
1271,2024-06-12 16:00:00,213.07,441.06,125.2,177.29,186.89,177.79,508.84
1272,2024-06-13 09:30:00,214.74,440.85,129.39,188.39,186.09,176.11,505.71
1273,2024-06-13 16:00:00,214.24,441.58,129.61,182.47,183.83,175.16,504.1
1274,2024-06-14 09:30:00,213.85,438.28,129.96,185.8,183.08,174.22,502.65
1275,2024-06-14 16:00:00,212.49,442.57,131.88,178.01,183.66,176.79,504.16
1276,2024-06-17 09:30:00,213.37,442.59,132.99,177.92,182.52,175.46,501.67
1277,2024-06-17 16:00:00,216.67,448.37,130.98,187.44,184.06,177.24,506.63
1278,2024-06-18 09:30:00,217.59,449.71,131.14,186.56,183.74,177.14,504.56
1279,2024-06-18 16:00:00,214.29,446.34,135.58,184.86,182.81,175.09,499.49
1280,2024-06-20 09:30:00,213.93,446.3,139.8,184.68,182.91,175.37,502.0
1281,2024-06-20 16:00:00,209.68,445.7,130.78,181.57,186.1,176.3,501.7
1282,2024-06-21 09:30:00,210.39,447.38,127.12,182.3,187.8,177.0,503.45
1283,2024-06-21 16:00:00,207.49,449.78,126.57,183.01,189.08,179.63,494.78
1284,2024-06-24 09:30:00,207.72,449.8,123.24,184.97,189.33,180.16,499.2
1285,2024-06-24 16:00:00,208.14,447.67,118.11,182.58,185.57,179.22,498.91
1286,2024-06-25 09:30:00,209.15,448.25,121.2,184.4,186.81,179.62,497.05
1287,2024-06-25 16:00:00,209.07,450.95,126.09,187.35,186.34,184.03,510.6
1288,2024-06-26 09:30:00,211.5,449.0,126.13,186.54,186.92,182.63,506.65
1289,2024-06-26 16:00:00,213.25,452.16,126.4,196.37,193.61,183.88,513.12
1290,2024-06-27 09:30:00,214.69,452.18,124.1,195.17,195.01,184.18,514.25
1291,2024-06-27 16:00:00,214.1,452.85,123.99,197.42,197.85,185.41,519.56
1292,2024-06-28 09:30:00,215.77,453.07,124.58,199.55,197.73,184.32,517.15
1293,2024-06-28 16:00:00,210.62,446.95,123.54,197.88,193.25,182.15,504.22
1294,2024-07-01 09:30:00,212.09,448.66,123.47,201.02,193.49,183.03,504.95
1295,2024-07-01 16:00:00,216.75,456.73,124.3,209.86,197.2,182.99,504.68
1296,2024-07-02 09:30:00,216.15,453.2,121.13,218.89,197.28,182.05,500.76
1297,2024-07-02 16:00:00,220.27,459.28,122.67,231.26,200.0,185.24,509.5
1298,2024-07-03 09:30:00,220.0,458.19,121.66,234.56,199.94,184.85,506.37
1299,2024-07-03 13:05:00,221.55,460.77,128.28,246.39,197.59,185.82,509.96
1300,2024-07-05 09:30:00,221.65,459.61,127.38,249.81,198.65,185.86,511.6
1301,2024-07-05 16:00:00,226.34,467.56,125.83,251.52,200.0,190.6,539.91
1302,2024-07-08 09:30:00,227.09,466.55,127.49,247.71,200.04,189.9,542.35
1303,2024-07-08 16:00:00,227.82,466.24,128.2,252.94,199.29,189.03,529.32
1304,2024-07-09 09:30:00,227.93,467.0,130.35,251.0,199.4,190.31,533.75
1305,2024-07-09 16:00:00,228.68,459.54,131.38,262.33,199.34,188.98,530.0
1306,2024-07-10 09:30:00,229.3,461.22,134.03,262.8,200.0,189.15,530.79
1307,2024-07-10 16:00:00,232.98,466.25,134.91,263.26,199.79,191.18,534.69
1308,2024-07-11 09:30:00,231.39,462.98,135.75,263.3,200.09,189.85,530.89
1309,2024-07-11 16:00:00,227.57,454.7,127.4,241.03,195.05,185.57,512.7
1310,2024-07-12 09:30:00,228.92,454.33,128.26,235.8,194.8,185.08,497.76
1311,2024-07-12 16:00:00,230.54,453.55,129.24,248.23,194.49,185.07,498.87
1312,2024-07-15 09:30:00,236.48,453.3,130.56,255.97,194.56,184.92,498.63
1313,2024-07-15 16:00:00,234.4,453.96,128.44,252.64,192.72,186.53,496.16
1314,2024-07-16 09:30:00,235.0,454.22,128.44,255.31,195.59,187.36,501.5
1315,2024-07-16 16:00:00,234.82,449.52,126.36,256.56,193.02,183.92,489.79
1316,2024-07-17 09:30:00,229.45,442.59,121.35,252.73,191.35,182.97,479.17
1317,2024-07-17 16:00:00,228.88,443.52,117.99,248.5,187.93,181.02,461.99
1318,2024-07-18 09:30:00,230.28,444.34,121.85,251.09,189.59,181.93,475.0
1319,2024-07-18 16:00:00,224.18,440.37,121.09,249.23,183.75,177.69,475.85
1320,2024-07-19 09:30:00,224.82,433.1,120.35,247.79,181.14,178.88,476.06
1321,2024-07-19 16:00:00,224.31,437.11,117.93,239.2,183.13,177.66,476.79
1322,2024-07-22 09:30:00,227.01,441.79,120.35,244.21,185.0,180.59,486.58
1323,2024-07-22 16:00:00,223.96,442.94,123.54,251.51,182.55,181.67,487.4
1324,2024-07-23 09:30:00,224.37,443.9,122.78,253.6,184.1,182.05,489.84
1325,2024-07-23 16:00:00,225.01,444.85,122.59,246.38,186.41,181.79,488.69
1326,2024-07-24 09:30:00,224.0,440.45,119.17,225.42,183.2,173.6,472.31
1327,2024-07-24 16:00:00,218.54,428.9,114.25,215.99,180.83,172.63,461.27
1328,2024-07-25 09:30:00,218.93,428.8,113.04,216.8,182.91,172.52,463.26
1329,2024-07-25 16:00:00,217.49,418.4,112.28,220.25,179.85,167.28,453.41
1330,2024-07-26 09:30:00,218.7,418.2,116.19,221.19,180.39,167.15,464.2
1331,2024-07-26 16:00:00,217.96,425.27,113.06,219.8,182.5,167.0,465.7
1332,2024-07-29 09:30:00,216.96,431.58,113.69,224.9,183.84,168.83,469.88
1333,2024-07-29 16:00:00,218.24,426.73,111.59,232.1,183.2,169.53,465.71
1334,2024-07-30 09:30:00,219.19,427.72,111.52,232.25,184.72,170.24,467.0
1335,2024-07-30 16:00:00,218.8,422.92,103.73,222.62,181.71,170.29,463.19
1336,2024-07-31 09:30:00,221.44,420.5,112.9,227.9,185.05,173.24,471.02
1337,2024-07-31 16:00:00,222.08,418.35,117.02,232.07,186.98,171.54,474.83
1338,2024-08-01 09:30:00,224.37,420.79,117.53,227.69,189.29,170.25,521.0
1339,2024-08-01 16:00:00,218.36,417.11,109.21,216.86,184.07,170.76,497.74
1340,2024-08-02 09:30:00,219.15,412.49,103.76,214.88,166.75,166.44,489.0
1341,2024-08-02 16:00:00,219.86,408.49,107.27,207.67,167.9,166.66,488.14
1342,2024-08-05 09:30:00,199.09,389.17,92.06,185.22,154.21,155.5,451.35
1343,2024-08-05 16:00:00,209.27,395.15,100.45,198.88,161.02,159.25,475.73
1344,2024-08-06 09:30:00,205.3,400.0,103.84,200.75,161.71,159.33,479.0
1345,2024-08-06 16:00:00,207.23,399.61,104.25,200.64,161.93,158.29,494.09
1346,2024-08-07 09:30:00,206.9,408.64,107.81,200.77,166.55,161.25,503.13
1347,2024-08-07 16:00:00,209.82,398.43,98.91,191.76,162.77,158.94,488.92
1348,2024-08-08 09:30:00,213.11,402.44,102.0,195.7,165.17,160.51,497.5
1349,2024-08-08 16:00:00,213.31,402.69,104.97,198.84,165.8,162.03,509.63
1350,2024-08-09 09:30:00,212.1,404.03,105.64,197.05,166.4,160.01,507.71
1351,2024-08-09 16:00:00,216.24,406.02,104.75,200.0,166.94,163.67,517.77
1352,2024-08-12 09:30:00,216.07,407.06,106.32,199.02,168.14,164.35,516.86
1353,2024-08-12 16:00:00,217.53,406.81,109.02,197.49,166.8,162.29,515.95
1354,2024-08-13 09:30:00,219.01,409.59,112.44,198.47,167.81,163.41,520.01
1355,2024-08-13 16:00:00,221.27,414.01,116.14,207.83,170.23,164.16,528.54
1356,2024-08-14 09:30:00,220.57,414.8,118.53,207.39,172.11,162.4,528.06
1357,2024-08-14 16:00:00,221.72,416.86,118.08,201.38,170.1,160.37,526.76
1358,2024-08-15 09:30:00,224.6,419.8,118.76,205.02,174.86,160.5,531.79
1359,2024-08-15 16:00:00,224.72,421.03,122.86,214.14,177.59,161.3,537.33
1360,2024-08-16 09:30:00,223.92,420.6,121.94,211.15,177.04,161.47,531.9
1361,2024-08-16 16:00:00,226.05,418.47,124.58,216.12,177.06,162.96,527.42
1362,2024-08-19 09:30:00,225.72,418.96,124.28,217.07,177.64,165.28,526.87
1363,2024-08-19 16:00:00,225.89,421.53,130.0,222.72,178.22,166.67,529.28
1364,2024-08-20 09:30:00,225.77,421.7,128.4,224.88,177.92,166.9,528.35
1365,2024-08-20 16:00:00,226.51,424.8,127.25,221.1,178.88,167.18,526.73
1366,2024-08-21 09:30:00,226.52,424.08,127.32,222.67,179.92,165.15,527.15
1367,2024-08-21 16:00:00,226.4,424.14,128.5,223.27,180.11,165.85,535.16
1368,2024-08-22 09:30:00,227.79,424.36,130.02,223.82,181.38,167.26,537.0
1369,2024-08-22 16:00:00,224.53,415.55,123.74,210.66,176.13,163.8,531.93
1370,2024-08-23 09:30:00,225.66,416.98,125.86,214.46,177.34,164.72,536.92
1371,2024-08-23 16:00:00,226.84,416.79,129.37,220.32,177.04,165.62,528.0
1372,2024-08-26 09:30:00,226.76,416.37,129.57,218.75,176.7,166.38,527.6
1373,2024-08-26 16:00:00,227.18,413.49,126.46,213.21,175.5,166.16,521.12
1374,2024-08-27 09:30:00,226.0,412.86,125.05,213.25,174.15,165.84,518.98
1375,2024-08-27 16:00:00,228.03,413.84,128.3,209.21,173.12,164.68,519.1
1376,2024-08-28 09:30:00,227.92,414.88,128.12,209.72,173.69,165.04,517.67
1377,2024-08-28 16:00:00,226.49,410.6,125.61,205.75,170.8,162.85,516.78
1378,2024-08-29 09:30:00,230.1,414.94,121.36,209.8,173.22,164.31,519.05
1379,2024-08-29 16:00:00,229.79,413.12,117.59,206.28,172.12,161.78,518.22
1380,2024-08-30 09:30:00,230.19,415.6,119.53,208.63,172.78,162.62,521.35
1381,2024-08-30 16:00:00,229.0,417.14,119.37,214.11,178.5,163.38,521.31
1382,2024-09-03 09:30:00,228.55,417.91,116.01,215.26,177.55,161.72,519.64
1383,2024-09-03 16:00:00,222.77,409.44,108.0,210.6,176.25,157.36,511.76
1384,2024-09-04 09:30:00,221.66,405.91,105.41,210.59,174.48,156.66,506.07
1385,2024-09-04 16:00:00,220.85,408.9,106.21,219.41,173.33,156.45,512.74
1386,2024-09-05 09:30:00,221.63,407.62,104.99,223.49,175.0,156.3,511.72
1387,2024-09-05 16:00:00,222.38,408.39,107.21,230.17,177.89,157.24,516.86
1388,2024-09-06 09:30:00,223.95,409.06,108.04,232.6,177.24,157.3,521.88
1389,2024-09-06 16:00:00,220.82,401.7,102.83,210.73,171.39,150.92,500.27
1390,2024-09-09 09:30:00,220.82,407.24,104.88,216.2,174.53,152.51,506.16
1391,2024-09-09 16:00:00,220.91,405.72,106.47,216.27,175.4,148.71,504.79
1392,2024-09-10 09:30:00,218.92,408.2,107.81,220.07,177.49,150.45,508.16
1393,2024-09-10 16:00:00,220.11,414.2,108.1,226.17,179.55,148.66,504.79
1394,2024-09-11 09:30:00,221.46,415.5,109.39,224.55,180.1,149.92,507.01
1395,2024-09-11 16:00:00,222.66,423.04,116.91,228.13,184.52,151.16,511.83
